Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2003","2003","m3","18349","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2004","2004","m3","18462","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2005","2005","m3","18577","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2006","2006","m3","18602","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2007","2007","m3","18600","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2008","2008","m3","18700","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2009","2009","m3","18683","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2010","2010","m3","15000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2011","2011","m3","13000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2012","2012","m3","13000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2013","2013","m3","13000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2014","2014","m3","13000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2015","2015","m3","13000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2016","2016","m3","13000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1627","Wood fuel, coniferous","2017","2017","m3","13000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1961","1961","m3","2508805","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1962","1962","m3","2548638","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1963","1963","m3","2589100","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1964","1964","m3","2630002","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1965","1965","m3","2671753","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1966","1966","m3","2714064","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1967","1967","m3","2757045","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1968","1968","m3","2800706","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1969","1969","m3","2845059","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1970","1970","m3","2890115","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1971","1971","m3","2950978","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1972","1972","m3","2996849","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1973","1973","m3","3043713","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1974","1974","m3","3078371","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1975","1975","m3","3120225","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1976","1976","m3","3169959","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1977","1977","m3","3205744","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1978","1978","m3","3230802","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1979","1979","m3","3292700","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1980","1980","m3","3381836","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1981","1981","m3","3451938","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1982","1982","m3","3489156","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1983","1983","m3","3476160","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1984","1984","m3","3456395","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1985","1985","m3","3445873","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1986","1986","m3","3455681","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1987","1987","m3","3467532","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1988","1988","m3","3496558","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1989","1989","m3","3540441","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1990","1990","m3","3581971","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1991","1991","m3","4520000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1992","1992","m3","3663875","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1993","1993","m3","3706122","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1994","1994","m3","3747652","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1995","1995","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1996","1996","m3","4100000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1997","1997","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1998","1998","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","1999","1999","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2000","2000","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2001","2001","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2002","2002","m3","4500000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2003","2003","m3","4128733","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2004","2004","m3","4154148","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2005","2005","m3","4179943","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2006","2006","m3","4185594","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2007","2007","m3","4191500","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2008","2008","m3","4198000","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2009","2009","m3","4203872","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2010","2010","m3","4210392","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2011","2011","m3","4203531","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2012","2012","m3","4196876","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2013","2013","m3","4190423","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2014","2014","m3","4184167","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2015","2015","m3","4178102","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2016","2016","m3","4158702","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5516","Production","1628","Wood fuel, non-coniferous","2017","2017","m3","4139568","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1961","1961","m3","200","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1962","1962","m3","100","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1964","1964","m3","100","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1972","1972","m3","2100","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1973","1973","m3","2100","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1974","1974","m3","2000","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1994","1994","m3","0","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1995","1995","m3","200","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1996","1996","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1997","1997","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1998","1998","m3","95","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","1999","1999","m3","100","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2000","2000","m3","500","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2001","2001","m3","800","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2002","2002","m3","800","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2003","2003","m3","45","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2004","2004","m3","45","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2005","2005","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2006","2006","m3","1","*","Unofficial figure"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2007","2007","m3","1","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2008","2008","m3","1","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2009","2009","m3","1","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2010","2010","m3","1","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2011","2011","m3","1","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2012","2012","m3","1","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2013","2013","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2014","2014","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2015","2015","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2016","2016","m3","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5616","Import Quantity","1629","Wood fuel, all species (export/import)","2017","2017","m3","30","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1961","1961","1000 US$","2","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1962","1962","1000 US$","1","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1963","1963","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1964","1964","1000 US$","8","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1965","1965","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1972","1972","1000 US$","7","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1973","1973","1000 US$","7","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1974","1974","1000 US$","20","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1994","1994","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1995","1995","1000 US$","329","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1996","1996","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1997","1997","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1998","1998","1000 US$","4","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","1999","1999","1000 US$","8","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2000","2000","1000 US$","18","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2001","2001","1000 US$","45","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2002","2002","1000 US$","45","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2003","2003","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2004","2004","1000 US$","0","F","FAO estimate"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2005","2005","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2006","2006","1000 US$","0","*","Unofficial figure"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2007","2007","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2008","2008","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2009","2009","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2010","2010","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2011","2011","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2012","2012","1000 US$","0","Fp","Previous year"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2013","2013","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2014","2014","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2015","2015","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2016","2016","1000 US$","0","","Official data"
"FO","Forestry Production and Trade","60","El Salvador","5622","Import Value","1629","Wood fuel, all species (export/import)","2017","2017","1000 US$","1","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1961","1961","m3","3361865","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1962","1962","m3","3447258","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1963","1963","m3","3534759","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1964","1964","m3","3624546","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1965","1965","m3","3716613","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1966","1966","m3","3811019","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1967","1967","m3","3907824","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1968","1968","m3","4007087","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1969","1969","m3","4108871","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1970","1970","m3","4213241","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1971","1971","m3","4320224","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1972","1972","m3","4429676","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1973","1973","m3","4541786","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1974","1974","m3","4657261","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1975","1975","m3","4775757","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1976","1976","m3","4896244","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1977","1977","m3","5019962","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1978","1978","m3","5147931","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1979","1979","m3","6997000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1980","1980","m3","7165000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1981","1981","m3","7338000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1982","1982","m3","7505000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1983","1983","m3","7689000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1984","1984","m3","7880000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1985","1985","m3","8076000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1986","1986","m3","8268000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1987","1987","m3","8476000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1988","1988","m3","8689000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1989","1989","m3","8913000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1990","1990","m3","9139000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1991","1991","m3","7204859","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1992","1992","m3","7395920","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1993","1993","m3","8615000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1994","1994","m3","8859000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1995","1995","m3","7932000","","Official data"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1996","1996","m3","8207995","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1997","1997","m3","8421305","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1998","1998","m3","8601794","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","1999","1999","m3","8805753","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2000","2000","m3","9014549","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2001","2001","m3","9218968","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2002","2002","m3","9428024","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2003","2003","m3","9641821","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2004","2004","m3","9860468","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2005","2005","m3","10084075","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2006","2006","m3","10297246","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2007","2007","m3","10514900","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2008","2008","m3","10737200","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2009","2009","m3","10964192","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2010","2010","m3","11195976","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2011","2011","m3","11413670","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2012","2012","m3","11635601","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2013","2013","m3","11861849","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2014","2014","m3","12092499","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2015","2015","m3","12327637","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2016","2016","m3","12535433","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1627","Wood fuel, coniferous","2017","2017","m3","12746734","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1961","1961","m3","2060689","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1962","1962","m3","2113032","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1963","1963","m3","2166666","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1964","1964","m3","2221702","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1965","1965","m3","2278136","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1966","1966","m3","2336003","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1967","1967","m3","2395340","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1968","1968","m3","2456184","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1969","1969","m3","2518574","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1970","1970","m3","2582549","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1971","1971","m3","2648125","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1972","1972","m3","2715214","F","FAO estimate"
"FO","Forestry Production and Trade","89","Guatemala","5516","Production","1628","Wood fuel, non-coniferous","1973","1973","m3","2783934","F","FAO estimate"
